date,likes,text,label
Tue Sep 03 13:49:23 +0000 2024,0,moga jabat lebih bijaksana rumus putus bijak subsidi krl bas nik,netral
Tue Sep 03 13:08:35 +0000 2024,1,pro kontra subsidi tarif krl bas nik begini respons masyarakat,netral
Tue Sep 03 12:06:09 +0000 2024,0,anggota komisi v dpr sigit sosiantomo desak perintah tunda kaji ulang laku subsidi public service obligation pso kereta rel listrik krl bas nik,netral
Tue Sep 03 12:05:05 +0000 2024,0,guna krl subsidi terima subsidi double bukan mungkin guna krl punya kendara pribadi ngisi bbm subsidi,positif
Tue Sep 03 12:01:34 +0000 2024,0,bentuk subsidi padahal krl punya kai bumn emang kai mau ngurangin untung po,negatif
Tue Sep 03 11:47:58 +0000 2024,0,subsidi semua masa by nik make krl,negatif
Tue Sep 03 11:33:11 +0000 2024,1,batas subsidi bas nik pakai ai kata ai nilai patuh masyarakat kasih akses pusat data nasional duduk sampe paja tinggal konek medsos butuh verifikasi hape bawel naik krl beli pertalite,negatif
Tue Sep 03 11:18:41 +0000 2024,2,sekian banyak obrol video mas anies bilang transportasi umum semua tara bahkan ceo sekali bahan jobless sisi isu subsidi tarif krl bas nik adoh,negatif
Tue Sep 03 11:18:01 +0000 2024,0,naik obrol masyarakat diomongin selamat datang era penting heboh viral sekarang bahlil sahut mujaer rakyat cakar bahas receh korupsi nikel emas timah abis jual keluar negri subsidi krl mo sulit,negatif
Tue Sep 03 10:37:33 +0000 2024,1,wakil ketua komisi v dpr ri fraksi nasdem roberth rouw singgung kena aman data masyarakat muncul wacana ubah subsidi tiket kereta rel listrik krl jabodetabek bas nomor induk duduk nik tanggap kakakkakak bagaiman,netral
Tue Sep 03 10:16:41 +0000 2024,2,menteri bumn respons soal rencana subsidi tarif krl dasar nik erick kata pernah dapat informasi detail kena rencana ubah skema subsidi krl baik menteri kait maupun pt kai,netral
Tue Sep 03 10:04:23 +0000 2024,0,polemik tarif krl sesuai nik perintah pilih kasih beri subsidi,netral
Tue Sep 03 09:58:58 +0000 2024,0,middle class ditarikin pajak seabreg negara subsidi krl mau otak atik kelas tengah akhir banyak mulai jatuh miskin,negatif
Tue Sep 03 08:27:36 +0000 2024,2,tigor khawatir subsidi krl rancang bas nik masyarakat dapat subsidi alih guna kendara pribadi,netral
Tue Sep 03 02:31:51 +0000 2024,25,skema subsidi krl bas nik nilai efektif justru makin rancu anggota komisi v dpr ri toriq hidayat usul skema anggap lebih efektif integrasi skema subsidi data sejahtera sosial spt bansos pkh subsidi tepat sasar,netral
Tue Sep 03 02:03:22 +0000 2024,0,guna krl seluruh warga negara indonesia sangat tepat sekali subsidi begini dukung perlu subsidi bahan bakar gas bahan pokok subsidi krl lebih penting,positif
Tue Sep 03 01:43:42 +0000 2024,24,subsidi krl jabodetabek guna nik kritik anggota komisi v dpr ri toriq hidayat turut skema timbul bagai masalah rugi masyarakat guna krl,netral
Tue Sep 03 01:42:49 +0000 2024,1,perintah mau cabut subsidi krl mending benerin dulu noh sistem anjir hari gin delay lama banget,negatif
Tue Sep 03 01:32:00 +0000 2024,22,rencana subsidi krl jabodetabek guna nik dapat kritik beberapa langkah anggap lebih efektif salah satu integrasi skema subsidi data sejahtera sosial spt bansos pkh tepat sasar,netral
Tue Sep 03 01:31:04 +0000 2024,2,subsidi krl jangan batas,netral
Tue Sep 03 01:03:32 +0000 2024,24,rencana subsidi krl jabodetabek skema guna nik nilai potensi timbul bagai masalah rugi masyarakat guna krl lebih efektif skema laku guna data sejahtera sosial bansos pkh,netral
Tue Sep 03 00:54:08 +0000 2024,23,subsidi krl bas nik kamu gimana toriq h bukan halilintar yaa hidayat rugi masyarakat tambah timpang integrasi data terima bansos spy lebih tepat sasar btw krl guna,netral
Tue Sep 03 00:31:09 +0000 2024,0,polemik subsidi krl bas nik masyarakat protes khawatir tarif naik saran minta baik fasilitas,netral
Tue Sep 03 00:09:03 +0000 2024,0,erick menteri bumn ajak menteri kait diskus kena wacana subsidi krl bas nik sebut,netral
Tue Sep 03 00:03:07 +0000 2024,7,krl jaring kereta tumpang wajib tambah malah nyunat anggar subsidi anggar buat kemenhub djka buat bangun rel kereta hadehh negara iniii,negatif
Mon Sep 02 23:58:04 +0000 2024,79,tarif krl mau naik batas subsidi,netral
Mon Sep 02 23:03:26 +0000 2024,2,buat ikn paksa pakai apbn dampak ciut subsidi krl bbm didik dana operasional unsur patroli gaji guru tunkin asn cinta ikn libat semua nikmat ppk relasi,negatif
Mon Sep 02 22:56:38 +0000 2024,0,diam subsidi pertalite cabut diam subsidi krl cabut debat anies ahok main politik indentitas,negatif
Mon Sep 02 22:50:03 +0000 2024,0,wacana terap subsidi tarif krl jabodetabek bas nik jadi perbicangan hangat warga,netral
Mon Sep 02 22:49:10 +0000 2024,0,wacana terap subsidi tarif krl jabodetabek bas nik jadi perbicangan hangat warga,netral
Mon Sep 02 22:49:10 +0000 2024,0,wacana terap subsidi tarif krl jabodetabek bas nik jadi perbicangan hangat warga,netral
Mon Sep 02 19:45:04 +0000 2024,0,menteri badan usaha milik negara bumn erick thohir sebut rapat batas ratas kait wacana beri subsidi bas nomor induk duduk nik tiket kereta rel listrik krl commuter line jabodetabek,netral
Mon Sep 02 19:07:03 +0000 2024,1,erick thohir sebut rapat batas kait wacana beri subsidi bas nomor induk duduk nik tiket krl,netral
Mon Sep 02 17:48:17 +0000 2024,0,heboh wacana subsidi tiket krl gantung nik intip jelas menteri erick menhub budi,netral
Mon Sep 02 16:31:49 +0000 2024,3,enak cape jual mobil listrik subsidi subsidi krl by nik mau terap,negatif
Mon Sep 02 15:49:35 +0000 2024,0,thomas mohon dapat soal bijak subsidi krl bas nik bijak ngawur bodoh paham,negatif
Mon Sep 02 15:05:36 +0000 2024,0,paling heran scroll sosmed berita subsidi krl bakal bas nik wkwk pakai krl banyak kelas tengah mobilitas emang tinggi pusat urban oke niat subsidi buat kelas bawah sampai kelas tengah ngacir lebih milih bawa kendara sendiri,negatif
Mon Sep 02 15:00:17 +0000 2024,1,doni khawatir subsidi tiket krl bas nik tepat sasar,netral
Mon Sep 02 14:07:37 +0000 2024,1,tak jokowi erick thohir aku tahu soal subsidi krl bas nik,netral
Mon Sep 02 13:21:08 +0000 2024,0,ga bahas rencana subsidi krl bas nik bang,netral
Mon Sep 02 13:11:09 +0000 2024,1,koalisi jadi arti skrg pks jadi oposisi perintah mulyono ko berani suara ttg duga gratifikasi thd anak mulyono wacana subsidi tarif krl dasar nik,netral
Mon Sep 02 13:00:47 +0000 2024,0,krl subsidi mau rangin jam datengnya hari senin jumat rush hour menit sekali,negatif
Mon Sep 02 12:22:38 +0000 2024,0,pantesan gaji juta dianggep orang kaya das layak nerima subsidi krl buat commuting hari,negatif
Mon Sep 02 12:21:14 +0000 2024,9,nyata sikap soal skema subsidi tarif dasar nik,netral
Mon Sep 02 12:17:03 +0000 2024,0,bener banget pas dalem pasang kuda pernah jadi ambruk ambruk semua malah tiba jabat mungkin pernah naik krl naik krl dikosongin dulu mau batasin subsidi,negatif
Mon Sep 02 12:04:34 +0000 2024,0,respons rencana subsidi tiket krl bas nik erick thohir bahas,netral
Mon Sep 02 11:55:13 +0000 2024,0,komisi v sebut subsidi krl bas nik timbul masalah,netral
Mon Sep 02 11:32:48 +0000 2024,4,subsidi krl batas nik driver ojol tinggal lapar juta gen z anggur satu sisi anak presiden naik pesawat jet beli roti ribu atur acak buat nyalonin anak rezim mulyono everybody,negatif
Mon Sep 02 11:15:00 +0000 2024,0,rencana perintah buat bijak baru kait subsidi tarif kereta rel listrik krl bas nomor induk duduk nik belakang ramai media sosial tanggap publik kait,netral
Mon Sep 02 11:10:04 +0000 2024,1,amat ubah skema subsidi krl bas nik perlu tunggu kondusif,netral
Mon Sep 02 10:50:47 +0000 2024,0,gk habis thinking bijak mang penting urus mudah gin kacau makanya gk kaget wacana subsidi krl mau batas bukan tingkatin baik transum kurang malah cari jalur instan iya lama jalur bandara vip stkhldr bomat,negatif
Mon Sep 02 10:47:20 +0000 2024,0,subsidi krl bas nik gimana dampak bisnis muda,netral
Mon Sep 02 10:47:12 +0000 2024,0,memang berapa harus tiket krl subsidi,netral
Mon Sep 02 10:28:33 +0000 2024,1,terima kasih atas jelas dukung tambah subsidi selalu suara dprd dki jakarta sejak jaman anies baswedan bahas rencana tetap tiket krl bas nik jelas,netral
Mon Sep 02 10:17:06 +0000 2024,0,menteri bumn erick thohir buka suara kait ubah subsidi krl bas nik kata,netral
Mon Sep 02 10:03:44 +0000 2024,0,ah masak sekarang kerja segala zonasi bantu jam ngerepotin napa krl tambah subsidi kurang asa bayar paajak kerja,negatif
Mon Sep 02 09:48:54 +0000 2024,0,bbm batas subsidi tarik sekarang tarif krl naik subsidi mau tarik,netral
Mon Sep 02 09:48:07 +0000 2024,1,rencana perintah ubah skema beri subsidi tiket krl pso jadi bas nomor induk duduk nik mulai tahun depan dapat kritik keras rencana sebut anggap malah kurang minat masyarakat guna transportasi publik tambah macet,netral
Mon Sep 02 09:44:06 +0000 2024,1,rencana terap subsidi tarif krl bas nik nilai dampak keluar kelas tengah,netral
Mon Sep 02 09:09:15 +0000 2024,0,aduh jujur kesel banget tiap liat komen orangorang tuju subsidi krl bakal dasar nik muncul orangorang bahkan naik krl,negatif
Mon Sep 02 08:48:39 +0000 2024,1,masa wacana tiket krl mau dinaekin bang subsidi buat transportasi publik harus buat jangkau skrg naek krl kayak pepes desak an mana nyaman malah kendara listrik notabene beli kaum kaya malah subsidi,negatif
Mon Sep 02 08:27:21 +0000 2024,1,erick kata tahu kena detail wacana bijak subsidi krl bas nik pihak pt kai persero beri lapor kait sebut tahu tahu kata erick,netral
Mon Sep 02 08:24:10 +0000 2024,0,uwah banyak fufufafa jet pribadi rk nyaleg pilkada jakarta tapera bisnis mau lanjut krl subsidi mau cabut menkes budi opinininya ngaco mulai angkat isu pilkada hadeuh hadeuh dah,negatif
Mon Sep 02 08:22:27 +0000 2024,0,menteri badan usaha milik negara bumn erick thohir sebut rapat batas ratas kait wacana beri subsidi bas nomor induk duduk nik tiket kereta rel listrik krl commuter line jabodetabek,netral
Mon Sep 02 08:17:34 +0000 2024,0,amat nilai rencana ubah subsidi tiket krl jabodetabek bas nik bikin guna krl kelas tengah bawah pilih naik kendara pribadi,netral
Mon Sep 02 08:13:11 +0000 2024,0,amat nilai rencana ubah subsidi tiket krl jabodetabek bas nik bikin guna krl kelas tengah bawah pilih naik kendara pribadi,netral
Mon Sep 02 08:11:34 +0000 2024,0,erick thohir buka suara soal wacana subsidi tarif krl bas nik,netral
Mon Sep 02 08:06:35 +0000 2024,0,erick thohir buka suara soal subsidi krl bas nik,netral
Mon Sep 02 07:57:48 +0000 2024,26,rencana subsidi krl bas nik,netral
Mon Sep 02 07:53:25 +0000 2024,2,jkw aku tau soal subsidi tiket krl inget i dont read what i sign naskah pres baca aplg rapbn,negatif
Mon Sep 02 07:53:08 +0000 2024,1,jumlah guna krl minta pt kai baik fasilitas stasiun tambah jumlah kereta tarif naik akibat subsidi bas nik,netral
Mon Sep 02 07:43:18 +0000 2024,0,polemik subsidi tiket krl jabodetabek dasar nik tuju bagus potensi timbul kelas sosial,netral
Mon Sep 02 07:24:18 +0000 2024,2,amat bijak publik nilai rencana ubah subsidi tiket krl jabodetabek jadi bas nik milik urgensi terap,netral
Mon Sep 02 07:19:45 +0000 2024,2,bikin resah masyarakat kemenhub tetap laku subsidi tarif krl bas nik,netral
Mon Sep 02 07:12:56 +0000 2024,1,subsidi krl evaluasi tepat sasar subisidi ev terussskan ayoo investor asing masuk beri subsidi,negatif
Mon Sep 02 07:12:17 +0000 2024,1,bikin resah masyarakat kemenhub tetap laku subsidi tarif krl bas nik,netral
Mon Sep 02 07:04:04 +0000 2024,0,subsidi kendara listrik genjot subsidi krl ketat chilean paradox intai indonesia,netral
Mon Sep 02 07:04:03 +0000 2024,0,soal subsidi krl bas nik amat bijak publik urgensi,netral
Mon Sep 02 06:54:00 +0000 2024,4,banjir protes rencana subsidi krl bas nik,netral
Mon Sep 02 06:49:25 +0000 2024,2,dpr minta perintah tunda kaji ulang subsidi krl bas nik tahun,netral
Mon Sep 02 06:39:35 +0000 2024,0,krl tetap jadi pilih utama guna meski isu naik tarif subsidi krl bas nik,netral
Mon Sep 02 06:37:02 +0000 2024,0,perintah rencana ubah subsidi krl jabodetabek rencana perintah bakal terap subsidi krl bas nomor induk duduk mulai wacana tuai jumlah protes berat guna jasa transportasi krl jabodetabek,netral
Mon Sep 02 06:36:12 +0000 2024,33,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 06:30:14 +0000 2024,2,dear subsidi total pso kai kira kurang t t krl jabodetabek jauh lebih kecil ketimbang ratus triliun subsidi bangun ikn subsidi prioritas utama,netral
Mon Sep 02 03:46:07 +0000 2024,0,wacana subsidi krl pakai nik dpr sebut rugi masyarakat,netral
Mon Sep 02 03:42:42 +0000 2024,0,satusatu project bangun mulyono runtuh kcic tau bikin boncos shg kai duit buat subsidi krl terminal soette bakar semua orang cm bengong sprinkler nyala alarm nyala pintu exit darurat palang api ttp kebul ikn investor,netral
Mon Sep 02 03:42:08 +0000 2024,0,toriq hidayat kritik rencana skema subsidi krl jabodetabek bas nik khawatir kerumit risiko privasi timpang sosial baca lebih lanjut solusi usul,netral
Mon Sep 02 03:37:33 +0000 2024,2,wacana sesuai subsidi tarif krl jabodetabek khawatir buat warga pilih guna kendara pribadi aktivitas,netral
Mon Sep 02 03:31:32 +0000 2024,0,bom subsidi krl buat kelas tengah mau cabut ybs gaji juta masuk orang kaya das tepat sasar kasih subsidi transportasi umum,negatif
Mon Sep 02 03:28:33 +0000 2024,21,railway bijak subsidi krl,netral
Mon Sep 02 03:22:33 +0000 2024,4,ribet flashback ngeributin pilkada tau tau colong tu subsidi krl rangin trus petralite dibatesin bom gratifikasi mulyono keluarga lewat gitu gegara timeline sibuk ngeributin ahok anies udah nyagub,negatif
Mon Sep 02 03:13:41 +0000 2024,156,kayak perintah emang udah peduli rakyat kecil skema subsidi krl,negatif
Mon Sep 02 02:54:41 +0000 2024,0,dpr nilai rencana subsidi krl nik potensi timbul masalah,netral
Mon Sep 02 02:44:18 +0000 2024,14,mungkin mau demo masalah subsidi krl dasar nik,netral
Mon Sep 02 02:27:07 +0000 2024,4,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 02:24:26 +0000 2024,1,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 02:22:05 +0000 2024,0,indef baik mutu krl lebih urgen subsidi bas nik,netral
Mon Sep 02 02:14:34 +0000 2024,6,wacana subsidi krl pakai nik transportasi publik bansos,netral
Mon Sep 02 02:12:32 +0000 2024,2,subsidi mobil listrik mending krl usah dinaikinlah sarana banyak guna masyarakat kata pro rakyat,negatif
Mon Sep 02 02:09:02 +0000 2024,0,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 01:37:31 +0000 2024,0,aneh banding apple to apple dibandinginnya kota gede chicago walaupun umrnya terep tip minimum also cost vs benefit whoosh nyata jelek banget subsidi krl potong jelas make krl juta hari,negatif
Mon Sep 02 00:57:47 +0000 2024,0,mau ngurangin subsidi metode ribet banget imho tiket krl murah naik udah naik coba survey mungkin msh terima guna,negatif
Mon Sep 02 00:39:04 +0000 2024,1,total pso kai kira krg t t krl jabodetabek jauh lebih kecil ketimbang ratus triliun subsidi bbm bangun ikn subsidi prioritas utama mangkas subsidi bbm yg,netral
Mon Sep 02 00:37:31 +0000 2024,9,rencana perintah kurang notabene adl transportasi publik ingkar rasa adil publik,negatif
Mon Sep 02 00:36:17 +0000 2024,0,subsidi krl mau rangin bijak paling lalim tapera anjir bener gangerti isi kepala udangudang,negatif
Mon Sep 02 00:23:19 +0000 2024,7,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 00:22:34 +0000 2024,175,jokowi aku tahu soal subsidi tiket krl bas nik dapat rapbn,netral
Mon Sep 02 00:14:48 +0000 2024,0,pernah mikir perintah goblok sampe wacana naik krl subsidi dasar nik kek paham transport umum mikir mungkin wisatawan asing naik transport umum aneh banget buat bijak kek kagak pernah sekolah,negatif
Sun Sep 01 23:32:57 +0000 2024,1,only people that are comfortable enough gencet mulyono punya tenaga ngeributin anies ahok masalah nyalon mau ributin ributin subsidi krl mau pangkas,negatif
Sun Sep 01 23:03:05 +0000 2024,0,sampe subsidi krl cabut mungkin beneran pulau jawa demo bijak jele rugiin rakyat ken pindah negara,negatif
Sun Sep 01 22:52:13 +0000 2024,0,anggota komisi v dpr fraksi pks toriq hidayat kritik rencana subsidi krl jabodetabek bas nomor induk duduk nik,netral
Sun Sep 01 22:49:29 +0000 2024,1,ttp tolol masa whoosh target pasar orang duit subsidi silang krl mayoritas guna tengah bawah mulyono anjinggg mulyono anjing,negatif
Sun Sep 01 22:45:16 +0000 2024,0,hadeuhh serius banget ken nanggepin nyata pantes ditanggepin argumen ngambang mulai harga trasum ln alas kcic ada banget buat tuju naikin tarif krlliat skema pso subsidi laku semua kereta knp krl diexclude,negatif
Sun Sep 01 22:07:27 +0000 2024,0,transum buat jangkau tarik masyarakat guna kayak negara dunia untung sedia transum goals bukan aneh busa nyari dalih cabut subsidi transum krl,negatif
Sun Sep 01 19:10:12 +0000 2024,0,makanya heran diri lets say anggar buat subsidi moblis semua krl jamin tahan fare malah lebih murah kereta ambisi jokodok ibukota hutan,negatif
Sun Sep 01 18:36:34 +0000 2024,30,mulai mandatory spending sehat hapus subsidi krl bentar coret anggar gede pdhl makna rasa rakyat langsung proyek masuk psn proyek strategis nasional nasional ayoklah kupas ayoklah demo,negatif
Sun Sep 01 18:14:56 +0000 2024,347,ppn mau dinaikin subsidi krl mau rangin gaji mau potong tapera dah ributribut jelas,negatif
Sun Sep 01 18:01:50 +0000 2024,0,cari cara krl pakai nik bulan depan batas subsidi bbm hadeh ampun firaun hormat ama orang,negatif
Sun Sep 01 17:19:28 +0000 2024,0,handle krl susah dulu maksain bikin kereta cepat akhir pakai shortcut bikin susah masyarakat naikin harga hapus subsidi semua dampak inkompetensi perintah selenggara beban rakyat tanggung jawab trs gmn,negatif
Sun Sep 01 17:11:29 +0000 2024,0,misal krl subsidi hilang dapat krl gaakan naik orang kek tinggal kota satelit jauh kebih prefer naik bis rebu bro rumah kantor gausa gojek meanwhile lrt rebu baru sampe dukuh atas think better,netral
Sun Sep 01 16:41:58 +0000 2024,1,acak acak subsidi krl soal anggar ikn whoosh abis korup yak,netral
Sun Sep 01 16:19:59 +0000 2024,0,subsidi bensin makan gizi subsidi krl tapera lanjut,netral
Sun Sep 01 16:18:13 +0000 2024,0,pantek ka mulyono masa subsidi krl mau dibatesin kau bangun ikn bertrilyun trilyun hah dzolim kali kau iblis minder kau,negatif
Sun Sep 01 15:26:29 +0000 2024,0,kantor dulu staff rumah pinggir subuh naik krl emg transportasi anadalannya managernya hari bilang mau beli mobil listrik keluar baru lebih hemat banding mobil bensin subsidi besok langsung beli,netral
Sun Sep 01 15:02:10 +0000 2024,0,tau klu benar ksih bukti ngomong tau sdah ngejudge klu eksploitasi tau benar d eksplotasi rakyat indonesia kreta cepat ad cuan subsidi krl d kurang malah orang kaya beli mobil listrik jorjoran ksih subsidi,negatif
Sun Sep 01 14:49:43 +0000 2024,2,duit dipake buat kcic subsidi mobil listrik harus prioritas buat krl impact lebih besar buat masyarakat,netral
Sun Sep 01 14:35:13 +0000 2024,0,pt kai beban makin berat iya banget kacau tetep jadi bijak perintah gimana nga marah subsidi kendara listrik total lebih tinggi banding krl mana kendara listrik nikmat justru orang kaya,negatif
Sun Sep 01 14:05:05 +0000 2024,53,krl brisbane rp lama bulan subsidi pajak mineral minimum hourly wage rp tax gantung willingness peremintah mulyono kontol,netral
Sun Sep 01 13:58:53 +0000 2024,0,bs usah ngorbanin subsidi krl belaga bangun candi ikaenampkereta cepat dlm periode,negatif
Sun Sep 01 13:57:26 +0000 2024,1,hmm teman pro pns mana nih sultan ditjen kaki langit heran pns lain tiap hari naik krl gaji tukin besar boncos pns anggap pantas subsidi,netral
Sun Sep 01 13:28:30 +0000 2024,0,subsidi hutang proyek kereta cepat subsidi ev terima manfaat sampe jt duduk beberapa modal china subsidi krl terima manfaat juta duduk jakarta sekitar tahu prioritas mana,negatif
Sun Sep 01 12:51:54 +0000 2024,0,salah satu tambah jumlah orang miskin indonesia tambah tahun depan ppn gaji potong tapera potong thr bbm pertalite hapus subsidi krl batas,netral
Sun Sep 01 12:51:06 +0000 2024,0,segala hormat pihak luka trauma pilkada jakarta sekarang diskusi hasil mending fokus penting sekarang subsidi krl kasus adik kakak mungkin hasil yaudalah,netral
Sun Sep 01 12:38:42 +0000 2024,0,bagus memang krl usah pakai subsidi bukan makan siang gratis,netral
Sun Sep 01 12:17:31 +0000 2024,0,perintah ubah skema subsidi krl,netral
Sun Sep 01 12:06:59 +0000 2024,0,teliti institute for development of economics and finance indef abra talattov nilai perintah laku efisiensi subsidi bahan bakar minyak bbm khusus pertalite terap tarif krl bas nomor induk duduk nik,netral
Sun Sep 01 12:06:58 +0000 2024,0,teliti indef abra talattov kritisi rencana perintah terap subsidi tarif krl bas nomor induk duduk nik turut bijak potensi gagal paham filosofi transportasi publik inklusif segmentasi ekonomi abra sorot,netral
Sun Sep 01 12:00:55 +0000 2024,0,kereta cepat bikin uang bonyok orang sejabotabek nanggung beban wkwkw ngurangin subsidi krl buat nopang kcic full subsidi kata perintah mulyono bilang persetan idup proyek jalan,negatif
Sun Sep 01 11:54:19 +0000 2024,0,diskusi kait hilang subsidi krl basis nik,netral
Sun Sep 01 11:53:38 +0000 2024,0,isu tapera mau dilanjutin wowo subsidi krl pakai nik dpr mau evaluasi mk union busting cnn pilkada kotak kosong puluh kabupatenkota ayo serang mantan gubernur udah rakyat biasa,netral
Sun Sep 01 11:36:29 +0000 2024,1,meanwhile indon mau tambahin pajak tapera subsidi krl sesuai nik se ancur msh milih gangerti,netral
Sun Sep 01 11:27:53 +0000 2024,0,megaproyek ikn subsidisubsidi jelas akibat rencana kurang subsidi krl jabat wakil rakyat kurang erti potensi untung transportasi umum masyarakat ekonomi negara,negatif
Sun Sep 01 11:26:52 +0000 2024,0,fr man kyk isu besar dpn mata malah bahas kyk gin anju capek asli takut gara anies kata mau bikin ormaspartai alih isu buat fufufafaketek oligarkindut sm rk nyebut rencana anehsubsidi krlmulyono take a guess people,negatif
Sun Sep 01 11:26:28 +0000 2024,4,antitesa subsidi krl pakai nik,netral
Sun Sep 01 11:25:51 +0000 2024,1,pantesan tiba malah senggol an perkara begini tengah subsidi krl ambyar wkwk,netral
Sun Sep 01 11:20:59 +0000 2024,0,bagus data kurang pas jelas kenapa kai darah gara kcic program politik dasar butuh masy skrg guna krl d suruh subsidi atas gagal kcic,negatif
Sun Sep 01 11:15:13 +0000 2024,10,krlmania tolak rencana terap subsidi krl bas nik,netral
Sun Sep 01 11:11:43 +0000 2024,0,naik tarif dasar nik beri pd orang masuk data base dtks semua guna ka guna krl jabodetabek skema kayak bansos masuk dtks subsidi punya dtks pakai tarif naik,netral
Sun Sep 01 11:02:20 +0000 2024,6,subsidi krl rang nombokin kcic waw berapa guna krl bakal dampak vs guna whoosh oleh untung premis udah salah duluan,negatif
Sun Sep 01 10:50:38 +0000 2024,1,solusi jangka pendek sinkronisasi subsidi kemenhub kemenperin ekosistem transportasi ie krl ev tiap lembaga kudu hitung mana layak dapat subsidi lebih hitung manfaat ekonomi hasil ie hemat bbm industrialisasi etc,negatif
Sun Sep 01 10:50:36 +0000 2024,0,mayoritas guna krl duga kelas tengah pertama dampak skema subsidi nik,netral
Sun Sep 01 10:50:32 +0000 2024,0,background krl oleh subsidi salah satu moda transportasi paling efisien hubung jabodetabek jangkau tarif krl akhir naik lama tahun biaya operasi naik,netral
Sun Sep 01 10:48:11 +0000 2024,0,inti gaada political will perintah buat mass transport ev subsidi t bandingin krl mau nambah trainset susah banget tarik ulur soal jabat naik krl buat pansos doang abis tinggal pakai totot totot,negatif
Sun Sep 01 10:44:46 +0000 2024,0,sejak kapan rakyat middle class peras abis gapernah subsidi hadeh dol mobil numpaken krl,negatif
Sun Sep 01 10:42:44 +0000 2024,0,ngga pernah tuju naik krl tuju tutup kcic ada tingkat subsidi mobil listrik tarif krl naik layan krl layik gerbong kurang fasum maintain baik sesuai umr laku,negatif
Sun Sep 01 10:37:55 +0000 2024,0,pertalite batas subsidi krl rang mobil listrik kasih subsidi gede sekarang rakyat mau dperas pakai kedok tapera anjir semua vote kmrn ikut kena imbas,negatif
Sun Sep 01 10:09:16 +0000 2024,7,wkwkw udah marahin mulyono noh jonan kompeten soal transportasi terang tolak proyek kcic beban hutang bakal gencet kelas tengah subsidi krl via nik,negatif
Sun Sep 01 08:25:35 +0000 2024,596,tarif ojol naik subsidi krl rang nyala mul,negatif
Sun Sep 01 08:23:38 +0000 2024,0,opini lepas konteks utama keluh benar arah bijak perintah layan bukti subsidi kendara listrik jauh lebih besar banding krl memang transum prioritas kurang dana tinggal alih,netral
Sun Sep 01 07:51:57 +0000 2024,0,padahal asap tebel banget proses evakuasi woi kemenhub becus kerja subsidi krl diotakatik cek kir sekadar formalitas bandara bakar evakuasi arti pulang pulang lembaga busuk,negatif
Sun Sep 01 07:50:07 +0000 2024,7,opini pribadi anak benar buat ngarahin meriam sama guna krl anak kerja kemenkeu tau mata anggar kunci subsidi kendara pribadi listrik subsidi transportasi umum bas listrik potong tambah,negatif
Sun Sep 01 07:49:54 +0000 2024,0,tau target marah rezim mulyono bukan kai beban hutang kcic dosa jariyah mulyono salah satu akibat turun subsidi krl bandingin ojol transum wajar transum layan publik wajib perintah bukan insentif,negatif
Sun Sep 01 07:45:00 +0000 2024,0,rencana mangkas subsidi krl jabodetabek tahun bas nik tuai kontroversi begini tanggap budi karya sumadi,netral
Sun Sep 01 07:44:37 +0000 2024,0,pikir poo lek nduwe duwit yo lapo desekan nak krl kendara pribadi subsidi transportasi umum malah tarik,negatif
Sun Sep 01 07:40:39 +0000 2024,4,ngerti subsidi krl pakai nik gmn cara orang ektp fotokopi,negatif
Sun Sep 01 07:37:53 +0000 2024,0,sbnrnya bikin sebel kayak duit malah dipake subsidi kendara listrik green ngurangin macet bukan bijak sprti tambah gerbong krl improvement firstamplast mile pedestrian rute tj ujung kelas tengah peres,negatif
Sun Sep 01 07:29:14 +0000 2024,15,lagi subsidi krl udah t tahun mau potong padahal receh apbn t subsidi ev ikn gas macem orang lebih duit emang ngerti skala prioritas,negatif
Sun Sep 01 07:23:28 +0000 2024,0,lagisubsidi krl t subdisi ev t lihat aneh pns,negatif
Sun Sep 01 07:22:27 +0000 2024,49,fair point naikin tarif dasar krl tetep subsidi beda ingin rezim laknat apply subsidi krl pakai basis nik,negatif
Sun Sep 01 07:21:16 +0000 2024,0,lebih ikhlas subsidi krl jabodetabek rang buat alih subsidi transum luar jabodetabek khusus luar pulau jawa,netral
Sun Sep 01 07:20:56 +0000 2024,0,perintah tengah bahas kena baru tarif krl jabodetabek dasar nik budi karya sumadi selaku menteri hubung jabar rencana sebut tuju beri subsidi guna angkut umum lebih tepat sasar,netral
Sun Sep 01 07:18:56 +0000 2024,0,temennya tuju hilang subsidi krl gara efek ikn kereta cepat temen goblok mbak tinggalin red flag,netral
Sun Sep 01 07:18:06 +0000 2024,0,jangan percaya argumen pribadi pns kerja emang nyebokin cari justifikasi bijak tolol buat masalah bukan tarif naik prioritasin subsidi ev mekanisme subsidi krl based on nik,negatif
Sun Sep 01 07:17:22 +0000 2024,16,krl subsidi rang alih kcjb mobil listrik absurb emang perintah ngeluh jakarta macet perhati kendara umum malah kendaran pribadi,negatif
